mpc_step,admm_iter,k,n_c,lam_n_EE-BOX,lam_t_norm_EE-BOX,gamma_EE-BOX,lam_n_T-VERT-0,lam_t_norm_T-VERT-0,gamma_T-VERT-0,lam_n_T-VERT-1,lam_t_norm_T-VERT-1,gamma_T-VERT-1,lam_n_T-VERT-2,lam_t_norm_T-VERT-2,gamma_T-VERT-2
0,19,4,4,10.186159,0.903240,0.000000,-0.000000,0.260534,0.000000,0.759090,0.413817,-0.000000,-0.000000,0.820452,0.528050
0,19,5,4,10.758286,0.963678,-0.000000,-0.000000,0.032067,-0.000000,0.999876,0.000000,0.000000,-0.000000,0.053052,-0.000000
0,19,6,4,12.895103,1.303356,0.000000,7.913622,0.456463,-0.000000,14.798274,14.848497,0.000000,7.904063,6.201005,0.000000
0,19,7,4,0.968213,2.509644,0.121425,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.122490,0.000000,0.000000,-0.000000
0,19,8,4,14.841883,2.106435,0.000000,14.221912,8.588751,-0.000000,25.538199,26.184374,0.000000,13.567984,8.582510,0.000000
0,19,9,4,15.506206,2.536573,-0.000000,6.970807,3.101033,-0.000000,22.535653,22.355230,0.000000,10.250745,7.564553,-0.000000
0,19,10,4,12.004398,1.911735,0.000000,-0.000000,0.000000,0.000000,2.955202,2.573498,0.126166,-0.000000,2.315572,0.219472
0,19,11,4,13.442853,2.582166,0.000000,-0.000000,0.736742,0.422673,1.970429,2.270596,0.853915,-0.000000,1.274515,0.663902
0,19,12,4,13.275156,2.245901,-0.000000,-0.000000,3.618027,3.034912,0.580087,0.000000,2.178046,-0.000000,0.667273,1.092729
0,19,13,4,9.487104,0.149439,0.000000,-0.000000,1.855106,3.590635,2.785048,2.779080,2.359254,0.800379,1.317699,2.306627
0,19,14,4,7.170811,0.106558,0.000000,-0.000000,0.273815,0.000000,0.653088,0.181855,0.206687,-0.000000,0.681254,0.056273
0,19,15,4,11.671108,1.443300,0.000000,0.374350,0.000000,-0.000000,5.944140,4.770513,0.000000,1.836033,3.115676,-0.000000
0,19,16,4,14.580917,2.657325,0.000000,7.225228,1.706274,-0.000000,14.601129,14.980045,0.000000,6.775361,5.663771,0.000000
0,19,17,4,12.670010,2.120357,0.000000,7.356293,3.657554,-0.000000,18.417015,17.984104,0.000000,8.756762,6.819566,0.000000
0,19,18,4,12.217287,2.173321,0.000000,9.245138,4.265186,0.000000,21.099267,20.561746,-0.000000,11.020993,8.707131,0.000000
0,19,19,4,13.968754,2.792642,-0.000000,11.757630,0.000000,0.000000,22.465105,21.104166,0.000000,12.145459,9.640245,-0.000000
0,20,0,4,17.598512,4.063730,-0.000000,2.342692,0.966094,-0.000000,10.121958,11.183484,0.496616,3.188533,4.372728,0.506794
0,20,1,4,9.331863,0.500892,0.000000,-0.000000,1.780997,-0.000000,2.915153,3.370689,0.725230,0.000000,1.396172,0.740095
0,20,2,4,9.945522,0.730751,-0.000000,-0.000000,3.304941,0.000000,0.509544,0.000000,0.662603,0.000000,0.000000,0.681842
0,20,3,4,8.412824,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0,20,4,4,11.542434,1.150024,-0.000000,6.461028,3.037631,0.000000,12.376728,11.902899,0.000000,7.722586,0.000000,0.000000
0,20,5,4,13.886220,2.325461,0.000000,12.726841,6.839374,-0.000000,21.100905,21.852655,0.000000,11.725516,2.311938,0.000000
0,20,6,4,14.895710,2.278231,0.000000,11.590481,1.286470,0.000000,23.686628,25.282009,-0.000000,12.083839,11.215478,0.000000
0,20,7,4,-0.000000,1.502068,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0,20,8,4,15.713847,2.296478,-0.000000,-0.000000,2.476175,0.000000,8.655581,6.106562,-0.000000,4.308365,6.246036,-0.000000
0,20,9,4,12.539106,1.571143,0.000000,-0.000000,4.171999,2.280475,0.921250,0.000000,0.097981,-0.000000,0.550143,-0.000000
0,20,10,4,10.423215,0.631760,0.000000,-0.000000,1.871000,2.581675,1.485673,0.000000,2.142314,-0.000000,0.000000,2.091315
0,20,11,4,9.774262,1.213060,0.000000,-0.000000,0.000000,0.000000,0.592909,0.000000,0.000000,-0.000000,0.000000,0.000000
0,20,12,4,13.099637,2.130874,0.000000,0.188676,0.000000,-0.000000,2.769316,2.676870,-0.000000,-0.000000,0.921214,0.000000
0,20,13,4,13.292278,2.047649,-0.000000,9.427579,2.851296,0.000000,23.188262,28.919265,0.000000,9.899924,8.755045,-0.000000
0,20,14,4,11.540789,1.642386,-0.000000,6.805038,6.464501,-0.000000,18.010315,18.876390,0.000000,8.850668,2.404647,0.000000
0,20,15,4,16.395794,3.416856,0.000000,12.018442,5.393054,0.000000,25.839224,28.513445,-0.000000,13.370362,3.392065,-0.000000
0,20,16,4,17.593027,3.942848,0.000000,8.089640,0.000000,-0.000000,19.029009,19.822584,-0.000000,8.536509,9.401515,-0.000000
0,20,17,4,10.598931,1.473727,0.000000,-0.000000,0.569404,-0.000000,2.239942,0.000000,0.740768,-0.000000,1.496513,1.226206
0,20,18,4,8.372291,0.184182,-0.000000,0.000000,1.291477,1.511243,0.135289,0.000000,1.651383,-0.000000,0.000000,1.761664
0,20,19,4,10.714829,0.177511,-0.000000,0.000000,4.481597,2.740526,0.000000,0.000000,1.750431,-0.000000,0.609495,1.455823
0,21,0,4,17.570738,4.125909,-0.000000,1.343531,2.256807,-0.000000,8.091600,7.654976,0.329798,3.066793,1.868401,0.336558
0,21,1,4,9.553570,0.609168,0.000000,3.175132,0.000000,-0.000000,5.278766,5.187496,-0.000000,1.521818,1.002116,0.000000
0,21,2,4,11.389677,1.362686,-0.000000,4.499842,3.903732,-0.000000,7.874671,9.072142,0.000000,4.111783,0.710045,-0.000000
0,21,3,4,10.853653,0.911038,-0.000000,7.234099,3.501019,-0.000000,14.229565,16.531692,-0.000000,8.579739,0.000000,0.000000
0,21,4,4,14.677004,2.583297,0.000000,13.254718,8.979378,-0.000000,24.245175,25.792420,-0.000000,13.228780,5.618279,0.000000
0,21,5,4,13.404977,2.249591,0.000000,0.198816,0.963275,0.000000,5.987498,6.514903,0.106504,0.942778,5.166379,0.000000
0,21,6,4,9.640717,0.608803,-0.000000,-0.000000,1.692815,0.692937,0.000000,0.000000,1.144507,-0.000000,1.449610,1.121490
0,21,7,4,-0.000000,2.267383,-0.000000,-0.000000,0.000000,1.451448,0.000000,1.475644,2.581500,0.000000,0.346801,2.564959
0,21,8,4,13.822095,1.861863,-0.000000,-0.000000,0.000000,-0.000000,3.746580,1.799959,-0.000000,0.699682,3.908105,-0.000000
0,21,9,4,10.747156,0.766514,-0.000000,-0.000000,0.073623,-0.000000,0.120044,0.000000,0.000000,0.000000,1.104234,0.000000
0,21,10,4,11.092490,1.037431,0.000000,0.287160,0.000000,0.000000,7.017010,6.252063,-0.000000,2.102662,2.696201,0.000000
0,21,11,4,11.669578,1.957502,0.000000,3.364307,1.115047,-0.000000,9.182966,8.769059,-0.000000,4.773731,1.930952,0.000000
0,21,12,4,16.334500,3.405320,0.000000,14.045530,6.971656,0.000000,24.559901,24.629051,-0.000000,11.707423,9.953256,0.000000
0,21,13,4,16.186189,3.103588,-0.000000,7.408857,0.000000,0.000000,27.020980,26.475021,-0.000000,13.178308,13.068348,0.000000
0,21,14,4,11.119885,1.773614,0.000000,-0.000000,0.000000,0.448881,3.415068,0.785817,0.176199,-0.000000,2.376112,0.452189
0,21,15,4,12.670327,2.084388,0.000000,-0.000000,0.000000,-0.000000,3.414936,0.000000,0.388595,0.483042,5.139489,0.644483
0,21,16,4,12.804770,1.357355,0.000000,-0.000000,0.295976,0.246858,2.411817,0.000000,0.479609,0.253990,3.726850,1.073159
0,21,17,4,8.243362,0.000000,0.000000,-0.000000,0.603903,1.489034,1.452239,1.636559,1.032039,0.000000,2.133748,0.980410
0,21,18,4,5.763253,0.019015,-0.000000,-0.000000,0.301188,0.000000,0.000000,0.000000,-0.000000,0.000000,0.198716,-0.000000
0,21,19,4,9.502503,0.182639,0.000000,-0.000000,0.000000,0.000000,0.323229,0.000000,0.000000,0.000000,0.784155,-0.000000
0,22,0,4,17.947202,4.326873,0.000000,4.042444,0.000000,-0.000000,11.230541,9.920913,0.414901,4.512407,3.247574,0.423405
0,22,1,4,10.491093,0.952229,-0.000000,7.198874,3.195905,-0.000000,10.881038,9.761794,0.365743,5.002522,3.731129,0.373239
0,22,2,4,12.525424,1.875981,-0.000000,5.517312,0.000000,-0.000000,11.505960,10.815743,-0.000000,5.637638,5.689858,0.000000
0,22,3,4,10.508349,0.794110,-0.000000,0.000000,0.000000,-0.000000,7.459507,6.986907,0.056566,2.934707,7.005720,0.042016
0,22,4,4,10.426386,0.908903,0.000000,-0.000000,0.621927,0.809529,1.575051,0.000000,0.804137,0.000000,3.992829,0.800767
0,22,5,4,10.036120,0.000000,0.000000,-0.000000,0.000000,-0.000000,1.691806,0.000000,0.074729,0.644752,2.017559,0.000000
0,22,6,4,6.713404,0.773811,-0.000000,-0.000000,0.333366,-0.000000,0.000000,0.000000,0.000000,0.000000,0.490934,0.000000
0,22,7,4,-0.000000,1.907729,3.499043,3.063527,0.000000,-0.000000,1.990985,0.000000,0.000000,2.155338,0.016871,0.000000
0,22,8,4,15.424291,1.595228,-0.000000,5.272644,2.631460,0.000000,16.810806,18.741025,-0.000000,8.766002,2.568368,0.000000
0,22,9,4,12.561681,1.596870,-0.000000,5.745270,3.060345,0.000000,9.160595,7.513174,-0.000000,5.675115,0.000000,-0.000000
0,22,10,4,13.501607,2.112310,0.000000,10.425984,5.836209,0.000000,23.035416,23.876629,-0.000000,12.852054,2.211736,-0.000000
0,22,11,4,12.915959,2.405801,0.000000,6.962003,6.031072,-0.000000,15.644389,16.594740,0.000000,7.369323,5.478587,-0.000000
0,22,12,4,14.781568,2.690540,0.000000,-0.000000,1.521717,0.000000,8.774704,9.926599,0.000000,2.789093,5.411911,0.486145
0,22,13,4,11.712179,1.822063,0.000000,-0.000000,2.615951,0.000000,1.420112,0.000000,0.304078,-0.000000,1.326742,-0.000000
0,22,14,4,9.944511,0.434745,-0.000000,-0.000000,0.000000,1.826760,3.729484,2.210993,1.998697,0.561575,2.577559,1.992157
0,22,15,4,9.231336,0.602160,0.000000,-0.000000,0.000000,0.000000,0.553100,0.000000,0.000000,-0.000000,0.000000,0.000000
0,22,16,4,11.379902,1.232703,-0.000000,2.834373,2.136036,-0.000000,5.759769,7.564758,0.000000,2.591108,0.804971,-0.000000
0,22,17,4,8.422159,0.039389,0.000000,2.065849,1.372518,-0.000000,8.648391,10.590717,-0.000000,3.763694,1.881175,0.000000
0,22,18,4,7.026918,0.490143,0.000000,2.021443,5.080263,-0.000000,5.110619,4.691702,0.000000,3.664461,0.000000,-0.000000
0,22,19,4,11.665086,1.369811,0.000000,6.824037,8.087343,0.000000,11.772583,13.246742,0.000000,6.861968,1.485169,0.000000
0,23,0,4,17.386534,4.069734,0.000000,4.288051,0.605617,0.000000,11.051196,11.425498,0.469378,3.712555,4.428942,0.478998
0,23,1,4,9.088714,0.161850,-0.000000,1.437534,1.540876,-0.000000,5.323529,5.892867,0.721752,1.554720,3.258420,0.736545
0,23,2,4,10.205329,0.851250,0.000000,-0.000000,1.661810,0.344419,1.982159,2.326383,0.883708,0.425223,1.545957,0.919185
0,23,3,4,7.830013,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.158529,0.196130,0.225433,0.489973,0.963204,0.241807
0,23,4,4,9.110615,0.164453,-0.000000,-0.000000,0.000000,-0.000000,1.462716,1.377148,-0.000000,0.127500,0.000000,-0.000000
0,23,5,4,10.430854,0.474249,-0.000000,9.814315,5.598749,0.000000,15.889024,15.589402,-0.000000,11.458730,0.000000,0.000000
0,23,6,4,8.077429,0.405485,0.000000,10.480983,5.370502,-0.000000,16.893412,15.298152,-0.000000,12.164187,0.000000,0.000000
0,23,7,4,1.091516,0.928615,2.397866,9.596196,4.638217,-0.000000,13.328439,13.626321,0.000000,9.492835,0.098143,0.000000
0,23,8,4,17.033811,1.707350,0.000000,3.694275,4.303232,0.000000,19.201148,20.010279,0.000000,10.483454,0.062960,0.000000
0,23,9,4,11.955101,1.519340,-0.000000,-0.000000,0.000000,-0.000000,1.066507,0.000000,0.000000,-0.000000,0.989021,-0.000000
0,23,10,4,9.985547,1.115534,0.000000,-0.000000,0.000000,0.430232,4.699568,2.684072,0.705961,0.804593,5.795463,0.779393
0,23,11,4,8.065153,0.000000,0.000000,-0.000000,1.182316,1.134172,1.777912,0.000000,0.686413,0.222054,2.985152,1.236193
0,23,12,4,9.832055,0.591685,0.000000,-0.000000,0.000000,0.000000,1.722506,0.000000,-0.000000,0.754236,0.937668,0.843334
0,23,13,4,8.953224,0.267099,0.000000,-0.000000,0.000000,0.000000,0.517375,0.000000,0.000000,-0.000000,0.000000,-0.000000
0,23,14,4,10.424457,0.739101,0.000000,0.981962,0.000000,-0.000000,11.492475,12.670790,0.000000,4.222210,2.892218,-0.000000
0,23,15,4,10.956960,1.270034,0.000000,6.978474,3.358930,-0.000000,12.438769,13.452642,0.000000,6.616568,2.723214,0.000000
0,23,16,4,14.119731,2.494334,-0.000000,11.595374,1.765536,-0.000000,19.231088,18.893411,0.000000,10.668649,7.078767,0.000000
0,23,17,4,10.760018,1.359103,-0.000000,2.197186,0.000000,-0.000000,12.218820,11.733210,0.000000,6.281534,2.194146,-0.000000
0,23,18,4,8.179942,0.031051,-0.000000,-0.000000,0.000000,-0.000000,4.097446,3.128584,-0.000000,2.845427,3.909071,-0.000000
0,23,19,4,12.225270,2.093460,0.000000,0.000000,0.000000,-0.000000,4.565514,4.989906,-0.000000,0.506410,1.834052,0.000000
0,24,0,4,17.365073,4.040379,-0.000000,4.100231,1.384716,-0.000000,9.230435,8.275986,0.339687,3.292874,2.888321,0.346649
0,24,1,4,9.219533,0.374958,0.000000,2.814270,0.810771,0.000000,6.899485,5.603778,-0.000000,3.586141,2.539257,0.000000
0,24,2,4,10.431655,1.038276,-0.000000,3.455449,2.344054,-0.000000,7.061804,7.795534,0.000000,3.669720,0.047357,-0.000000
0,24,3,4,8.159288,0.078991,-0.000000,5.192535,2.683550,0.000000,9.239487,11.417207,-0.000000,5.515004,0.000065,0.000000
0,24,4,4,9.417901,0.249942,0.000000,6.009317,2.959524,-0.000000,10.219239,13.724454,-0.000000,5.281174,0.000152,0.000000
0,24,5,4,10.404898,1.019667,-0.000000,5.987721,4.753024,0.000000,10.283882,15.935271,-0.000000,4.547245,0.952860,-0.000000
0,24,6,4,7.529095,0.491672,-0.000000,-0.000057,0.000184,0.000000,1.494837,1.526791,-0.000000,0.587996,1.495291,-0.000000
0,24,7,4,1.943262,1.813739,0.751140,0.426646,0.000248,1.121162,3.805982,0.000149,0.000000,3.184583,4.874018,-0.000000
0,24,8,4,16.617640,1.766868,-0.000000,0.052208,0.007597,-0.000000,11.815898,2.408857,0.000000,8.410988,6.579929,-0.000000
0,24,9,4,11.802550,1.126658,-0.000000,1.257496,0.320598,0.000000,6.674196,1.685838,0.000000,4.735126,3.060391,0.000000
0,24,10,4,9.414525,1.218558,0.000000,1.342137,0.846368,-0.000000,4.942540,5.664338,0.000000,0.183200,0.711152,-0.000000
0,24,11,4,8.091851,0.196271,-0.000000,3.896108,0.968483,-0.000000,6.677382,7.415374,0.000000,2.951423,0.391222,0.000000
0,24,12,4,9.930371,0.834711,-0.000000,6.628954,3.480605,-0.000000,9.834809,11.082345,-0.000000,6.184812,0.000476,0.000000
0,24,13,4,9.094679,0.506905,-0.000000,3.984659,2.826816,0.000000,9.533641,12.420485,0.000000,4.822871,0.001087,-0.000000
0,24,14,4,10.352816,1.075776,0.000000,4.452879,5.711559,0.000000,13.570979,17.327101,0.000000,4.982423,2.428444,-0.000000
0,24,15,4,10.885825,1.606003,0.000000,3.530783,2.656101,0.000000,6.782724,8.916101,-0.000000,2.372634,3.736272,-0.000000
0,24,16,4,13.133316,2.725357,-0.000000,0.000214,1.283881,0.000000,4.254127,2.033282,0.468252,1.965809,3.097320,0.934701
0,24,17,4,10.576575,0.994676,0.000000,0.000324,1.039692,2.008462,7.558057,1.504733,0.685302,5.096624,5.575139,0.594502
0,24,18,4,8.150317,0.147138,-0.000000,0.000243,0.000201,0.609380,4.144340,1.787961,0.405700,2.676609,2.953645,0.325629
0,24,19,4,11.746703,2.053161,0.000000,0.090744,0.094083,0.000000,4.635545,3.576686,0.000000,0.258204,1.364520,-0.000000
1083,0,0,4,0.316740,1.004349,-0.000000,2.469032,1.233086,-0.000000,2.442535,1.410299,0.000000,3.037075,1.667369,0.000000
1083,0,1,4,0.149899,0.892902,0.000000,2.433697,1.217146,0.000000,2.449406,1.230030,0.000000,2.925372,1.413288,-0.000000
1083,0,2,4,0.084829,0.840697,0.000000,2.395816,1.130016,0.000000,2.512256,1.159142,-0.000000,2.840326,1.273365,-0.000000
1083,0,3,4,0.042211,0.800199,0.000000,2.364800,1.059926,-0.000000,2.554123,1.115546,-0.000000,2.764197,1.191448,0.000000
1083,0,4,4,0.009864,0.764560,-0.000000,2.328911,1.009576,-0.000000,2.567851,1.086898,-0.000000,2.695432,1.133744,-0.000000
1083,0,5,4,0.000000,0.736661,-0.000000,2.287122,0.969644,-0.000000,2.563490,1.063923,-0.000000,2.626528,1.086756,0.000000
1083,0,6,4,0.000000,0.711306,-0.000000,2.238918,0.934616,-0.000000,2.543695,1.042299,-0.000000,2.555149,1.045308,0.000000
1083,0,7,4,0.000000,0.684639,-0.000000,2.183782,0.901484,0.000000,2.508825,1.019456,-0.000000,2.480124,1.006763,-0.000000
1083,0,8,4,0.000000,0.656230,0.000000,2.120906,0.868504,-0.000000,2.459156,0.993848,-0.000000,2.399841,0.969070,-0.000000
1083,0,9,4,0.000000,0.625531,0.000000,2.049313,0.834329,-0.000000,2.394474,0.964312,-0.000000,2.312742,0.930647,0.000000
1083,0,10,4,0.000000,0.591970,-0.000000,1.967867,0.797837,-0.000000,2.314178,0.929889,-0.000000,2.217229,0.890191,-0.000000
1083,0,11,4,0.000000,0.554938,0.000000,1.875252,0.758030,-0.000000,2.217297,0.889715,-0.000000,2.111582,0.846556,0.000000
1083,0,12,4,0.000000,0.513759,0.000000,1.769903,0.713949,0.000000,2.102458,0.842920,-0.000000,1.993875,0.798660,0.000000
1083,0,13,4,0.000000,0.467638,-0.000000,1.649884,0.664585,0.000000,1.967753,0.788532,-0.000000,1.861822,0.745377,-0.000000
1083,0,14,4,0.000000,0.415571,-0.000000,1.512641,0.608753,-0.000000,1.810467,0.725327,0.000000,1.712488,0.685394,-0.000000
1083,0,15,4,0.000000,0.356153,-0.000000,1.354485,0.544861,0.000000,1.626479,0.651571,-0.000000,1.541698,0.616955,-0.000000
1083,0,16,4,0.000000,0.287180,0.000000,1.169504,0.470456,0.000000,1.409019,0.564510,0.000000,1.342765,0.537340,0.000000
1083,0,17,4,0.000000,0.204872,0.000000,0.947274,0.381272,0.000000,1.146079,0.459312,0.000000,1.103749,0.441748,-0.000000
1083,0,18,4,0.000000,0.102908,-0.000000,0.668200,0.269286,-0.000000,0.815408,0.327031,-0.000000,0.801560,0.320893,0.000000
1083,0,19,4,0.028154,0.034729,0.000000,0.293775,0.118946,-0.000000,0.376119,0.151337,0.000000,0.389885,0.156074,-0.000000
1083,1,0,4,2.653360,1.092063,0.832220,2.600352,0.000000,0.000000,4.316865,0.000000,0.000000,4.472634,0.000000,0.000000
1083,1,1,4,2.349840,0.879998,0.875549,2.158276,0.000000,0.000000,3.761927,0.000000,0.000000,3.495772,0.818977,0.000000
1083,1,2,4,2.355669,0.934658,0.867276,2.330519,0.128446,0.000000,4.387661,0.769728,0.000000,3.846357,1.793463,0.000000
1083,1,3,4,2.273494,0.996200,0.853810,2.598473,0.116489,0.000000,4.689453,0.667257,0.000000,4.203596,1.725568,0.000000
1083,1,4,4,2.110830,1.066290,0.834083,2.883269,0.120775,0.000000,4.909776,0.342484,0.000000,4.601123,1.365020,0.000000
1083,1,5,4,1.924767,1.159165,0.791436,3.186349,0.182065,0.000000,5.127682,0.043481,0.000000,5.073338,0.959918,0.000000
1083,1,6,4,1.790725,1.230773,0.736838,3.492616,0.234881,0.000000,5.450134,0.000000,0.000000,5.543936,0.620531,0.000000
1083,1,7,4,1.676643,1.293175,0.678219,3.804510,0.275153,0.000000,5.804089,0.000000,0.000000,6.011135,0.345474,0.000000
1083,1,8,4,1.574270,1.349169,0.614053,4.131967,0.300494,0.000000,6.185880,0.000000,0.000000,6.483256,0.126464,0.000000
1083,1,9,4,1.485615,1.400078,0.542983,4.488489,0.308564,0.000000,6.618979,0.000000,0.000000,6.972937,0.000000,0.000000
1083,1,10,4,1.412686,1.449748,0.463677,4.883679,0.292681,0.000000,7.134350,0.000000,0.000000,7.517186,0.000000,0.000000
1083,1,11,4,1.343369,1.484141,0.374708,5.325491,0.264906,0.000000,7.706552,0.000000,0.000000,8.102504,0.000000,0.000000
1083,1,12,4,1.272089,1.500595,0.274463,5.826284,0.232565,0.000000,8.347428,0.000000,0.000000,8.749093,0.000000,0.000000
1083,1,13,4,1.195721,1.497409,0.160998,6.399744,0.197381,0.000000,9.072298,0.000000,0.000000,9.472784,0.000000,0.000000
1083,1,14,4,1.112380,1.475642,0.031780,7.063578,0.158163,0.000000,9.898271,0.000000,0.000000,10.286995,0.000000,0.000000
1083,1,15,4,1.062048,1.419346,0.000000,7.862669,0.129524,0.000000,10.919066,0.000000,0.000000,11.288904,0.000000,0.000000
1083,1,16,4,0.982228,1.378389,0.000000,8.811730,0.088677,0.000000,12.134200,0.000000,0.000000,12.491315,0.000000,0.000000
1083,1,17,4,0.842755,1.338181,0.052877,9.942420,0.027099,0.000000,13.560054,0.000000,0.000000,13.907875,0.000000,0.000000
1083,1,18,4,0.685322,1.102177,0.283288,11.359863,0.000000,0.000000,15.270178,0.000000,0.000000,15.553390,0.000000,0.000000
1083,1,19,4,0.517227,0.765901,0.559277,13.265379,0.002321,0.000000,17.683130,0.313989,0.000000,17.784902,0.000000,0.000000
1083,2,0,4,4.348363,0.981920,-0.000000,4.226271,0.000000,0.000000,6.663044,0.000000,0.000000,6.680409,0.264247,0.000000
1083,2,1,4,4.380075,0.925363,-0.000000,4.534157,0.000000,0.000000,8.198034,2.706398,0.000000,6.878474,2.099679,0.000000
1083,2,2,4,4.275476,1.104973,-0.000000,5.449792,0.000000,-0.000000,9.481874,2.939481,0.000000,8.271333,2.075845,0.000000
1083,2,3,4,3.910430,1.209639,0.000000,5.548342,0.000000,0.000000,9.187525,1.963808,0.000000,8.508128,1.140591,0.000000
1083,2,4,4,3.494266,1.238727,0.000000,5.181228,0.296677,0.000000,8.386671,1.385307,0.000000,8.122153,0.751836,0.000000
1083,2,5,4,3.104186,1.196923,0.000000,4.643718,0.207760,0.000000,7.478262,1.254785,0.000000,7.269245,0.524047,-0.000000
1083,2,6,4,2.797640,1.069842,0.000000,3.999906,0.000000,-0.000000,6.466505,1.417173,0.000000,6.094207,0.643732,0.000000
1083,2,7,4,2.549919,0.929793,-0.000000,3.059223,0.000000,0.000000,5.213753,1.595899,0.000000,4.741900,0.983886,0.000000
1083,2,8,4,2.315500,0.785621,0.000000,2.026742,0.000000,0.000000,3.863892,1.764461,0.000000,3.323971,1.338542,0.000000
1083,2,9,4,2.094067,0.665697,-0.000000,0.908883,0.097722,0.000000,2.473557,1.964831,0.000000,1.818908,1.597495,0.000000
1083,2,10,4,1.827586,0.541646,0.000000,-0.000000,0.454798,0.000000,1.097486,2.176391,0.000000,0.246805,1.703681,0.000000
1083,2,11,4,1.412274,0.503219,-0.000000,-0.000000,0.508116,0.089179,-0.000000,1.579692,0.118623,0.000000,1.618383,0.119229
1083,2,12,4,1.139409,0.304426,0.254151,-0.000000,0.536373,0.064532,-0.000000,1.160224,0.326234,0.000000,1.365043,0.331618
1083,2,13,4,1.040697,0.265308,0.550394,0.000000,0.620339,0.064926,-0.000000,1.279719,0.324610,0.000000,1.459326,0.329955
1083,2,14,4,0.967097,0.246892,0.842328,0.000000,0.764132,0.053061,-0.000000,1.452393,0.303900,0.000000,1.615721,0.309064
1083,2,15,4,0.939818,0.234661,0.957545,0.000000,0.962501,0.051728,-0.000000,1.681942,0.287114,0.000000,1.817774,0.292284
1083,2,16,4,0.920629,0.250888,1.151356,0.000000,1.223171,0.052275,-0.000000,1.973936,0.275498,0.000000,2.076256,0.280832
1083,2,17,4,0.907391,0.298540,1.426149,0.000000,1.554355,0.050687,-0.000000,2.342616,0.260407,0.000000,2.405515,0.266024
1083,2,18,4,0.945899,0.478624,1.409998,0.000000,1.962899,0.056627,-0.000000,2.810532,0.238823,0.000000,2.825866,0.244904
1083,2,19,4,1.124002,0.836466,1.345614,0.000000,2.519283,0.098747,-0.000000,3.343479,0.223968,0.000000,3.425644,0.230609
1083,3,0,4,6.084376,0.668901,-0.000000,4.106765,0.337901,0.000000,7.412807,2.146393,0.000000,6.210513,2.021905,0.000000
1083,3,1,4,6.032414,0.595461,0.000000,1.182442,1.603986,0.000000,6.086365,8.284880,0.000000,2.147731,3.941375,0.000000
1083,3,2,4,5.133331,0.375559,-0.000000,-0.000000,1.522671,0.092559,2.176124,4.767985,0.210443,-0.000000,2.054854,0.216671
1083,3,3,4,3.929435,0.316460,0.000000,-0.000000,1.290788,0.390286,0.000000,1.812007,0.516363,-0.000000,1.446610,0.534998
1083,3,4,4,3.344135,0.440646,0.000000,-0.000000,1.101647,0.284830,0.000000,1.747334,0.572464,-0.000000,1.590867,0.590085
1083,3,5,4,2.925220,0.508934,-0.000000,-0.000000,0.946165,0.113421,0.000000,1.612655,0.634339,-0.000000,1.583663,0.649545
1083,3,6,4,2.665911,0.446624,0.000000,-0.000000,0.811871,0.103211,0.000000,1.357592,0.627774,-0.000000,1.325916,0.642082
1083,3,7,4,2.754051,0.433936,-0.000000,-0.000000,0.619725,0.089723,0.328745,1.820362,0.321499,-0.000000,1.318384,0.329951
1083,3,8,4,3.068299,0.558267,-0.000000,-0.000000,0.000000,0.000000,1.938349,2.153453,0.000000,0.578101,1.808806,0.000000
1083,3,9,4,3.022545,1.046794,0.000000,2.627586,0.000000,-0.000000,5.494816,1.117498,0.000000,4.944537,0.989395,0.000000
1083,3,10,4,2.863182,1.385281,0.000000,6.390542,0.086141,0.000000,9.630292,0.183165,0.000000,9.694985,0.446701,0.000000
1083,3,11,4,2.638738,1.865250,0.000000,9.598582,0.484088,0.000000,13.566400,0.000000,0.000000,14.165083,0.000000,-0.000000
1083,3,12,4,2.458500,1.699682,-0.000000,11.065935,0.000000,-0.000000,15.396127,0.000000,0.000000,15.509836,0.096556,-0.000000
1083,3,13,4,2.542770,1.873839,-0.000000,11.131842,0.000000,0.000000,16.043704,0.476473,0.000000,15.872183,1.296544,-0.000000
1083,3,14,4,2.529643,1.925704,-0.000000,11.267637,0.000000,0.000000,16.225656,0.469875,-0.000000,16.068279,1.422771,-0.000000
1083,3,15,4,2.456161,1.901347,0.000000,11.376123,0.000000,0.000000,16.228419,0.316289,0.000000,16.149428,1.293636,-0.000000
1083,3,16,4,2.328512,1.781659,-0.000000,11.507728,0.000000,0.000000,16.233723,0.125439,0.000000,16.234408,1.102591,-0.000000
1083,3,17,4,2.160399,1.637691,0.000000,11.701718,0.000000,0.000000,16.326683,0.000000,-0.000000,16.389498,0.884786,-0.000000
1083,3,18,4,2.000827,1.465803,0.000000,11.996193,0.000000,-0.000000,16.576163,0.000000,0.000000,16.666518,0.603378,-0.000000
1083,3,19,4,1.661635,1.182886,-0.000000,12.377717,0.000000,0.000000,17.091878,0.000000,-0.000000,17.107402,0.000000,0.000000
