t,ee_box_depth,ee_box_force_norm,n_pairs
3.659000,0.00000000,0.0000,1
3.660000,0.00000000,0.0000,1
3.660000,0.00000000,0.0000,1
3.661000,0.00000000,0.0000,1
3.662000,0.00000000,0.0000,1
3.663000,0.00000000,0.0000,1
3.664000,0.00000000,0.0000,1
3.665000,0.00000000,0.0000,1
3.666000,0.00000000,0.0000,1
3.667000,0.00000000,0.0000,1
3.668000,0.00000000,0.0000,1
3.669000,0.00000000,0.0000,1
3.670000,0.00000000,0.0000,1
3.670000,0.00000000,0.0000,1
3.671000,0.00000000,0.0000,1
3.671875,0.00000000,0.0000,1
3.672000,0.00000000,0.0000,1
3.673000,0.00000000,0.0000,1
3.674000,0.00000000,0.0000,1
3.675000,0.00000000,0.0000,1
3.676000,0.00000000,0.0000,1
3.677000,0.00000000,0.0000,1
3.678000,0.00000000,0.0000,1
3.679000,0.00000000,0.0000,1
3.680000,0.00000000,0.0000,1
3.680000,0.00000000,0.0000,1
3.681000,0.00000000,0.0000,1
3.682000,0.00000000,0.0000,1
3.683000,0.00000000,0.0000,1
3.684000,0.00000000,0.0000,1
3.685000,0.00000000,0.0000,1
3.686000,0.00000000,0.0000,1
3.687000,0.00000000,0.0000,1
3.687500,0.00000000,0.0000,1
3.688000,0.00000000,0.0000,1
3.689000,0.00000000,0.0000,1
3.690000,0.00000000,0.0000,1
3.690000,0.00000000,0.0000,1
3.691000,0.00000000,0.0000,1
3.692000,0.00000000,0.0000,1
3.693000,0.00000000,0.0000,1
3.694000,0.00000000,0.0000,1
3.695000,0.00000000,0.0000,1
3.696000,0.00000000,0.0000,1
3.697000,0.00000000,0.0000,1
3.698000,0.00000000,0.0000,1
3.699000,0.00000000,0.0000,1
3.700000,0.00000000,0.0000,1
3.700000,0.00000000,0.0000,1
3.701000,0.00000000,0.0000,1
3.702000,0.00000000,0.0000,1
3.703000,0.00000000,0.0000,1
3.703125,0.00000000,0.0000,1
3.704000,0.00000000,0.0000,1
3.705000,0.00000000,0.0000,1
3.706000,0.00000000,0.0000,1
3.707000,0.00000000,0.0000,1
3.708000,0.00000000,0.0000,1
3.709000,0.00000000,0.0000,1
3.710000,0.00000000,0.0000,1
3.710000,0.00000000,0.0000,1
3.711000,0.00000000,0.0000,1
3.712000,0.00000000,0.0000,1
3.713000,0.00000000,0.0000,1
3.714000,0.00000000,0.0000,1
3.715000,0.00000000,0.0000,1
3.716000,0.00000000,0.0000,1
3.717000,0.00000000,0.0000,1
3.718000,0.00000000,0.0000,1
3.718750,0.00000000,0.0000,1
3.719000,0.00000000,0.0000,1
3.720000,0.00000000,0.0000,1
3.720000,0.00000000,0.0000,1
3.721000,0.00000000,0.0000,1
3.722000,0.00000000,0.0000,1
3.723000,0.00000000,0.0000,1
3.724000,0.00000000,0.0000,1
3.725000,0.00000000,0.0000,1
3.726000,0.00000000,0.0000,1
3.727000,0.00000000,0.0000,1
3.728000,0.00000000,0.0000,1
3.729000,0.00000000,0.0000,1
3.730000,0.00000000,0.0000,1
3.730000,0.00000000,0.0000,1
3.731000,0.00000000,0.0000,1
3.732000,0.00000000,0.0000,1
3.733000,0.00000000,0.0000,1
3.734000,0.00000000,0.0000,1
3.734375,0.00000000,0.0000,1
3.735000,0.00000000,0.0000,1
3.736000,0.00000000,0.0000,1
3.737000,0.00000000,0.0000,1
3.738000,0.00000000,0.0000,1
3.739000,0.00000000,0.0000,1
3.740000,0.00000000,0.0000,1
3.740000,0.00000000,0.0000,1
3.741000,0.00000000,0.0000,1
3.742000,0.00000000,0.0000,1
3.743000,0.00000000,0.0000,1
3.744000,0.00000000,0.0000,1
3.745000,0.00000000,0.0000,1
3.746000,0.00000000,0.0000,1
3.747000,0.00000000,0.0000,1
3.748000,0.00000000,0.0000,1
3.749000,0.00000000,0.0000,1
3.750000,0.00000000,0.0000,1
3.750000,0.00000000,0.0000,1
3.751000,0.00000000,0.0000,1
3.752000,0.00000000,0.0000,1
3.753000,0.00000000,0.0000,1
3.754000,0.00000000,0.0000,1
3.755000,0.00000000,0.0000,1
3.756000,0.00000000,0.0000,1
3.757000,0.00000000,0.0000,1
3.758000,0.00000000,0.0000,1
3.759000,0.00000000,0.0000,1
3.760000,0.00000000,0.0000,1
3.760000,0.00000000,0.0000,1
3.761000,0.00000000,0.0000,1
3.762000,0.00000000,0.0000,1
3.763000,0.00000000,0.0000,1
3.764000,0.00000000,0.0000,1
3.765000,0.00000000,0.0000,1
3.765625,0.00000000,0.0000,1
3.766000,0.00000000,0.0000,1
3.767000,0.00000000,0.0000,1
3.768000,0.00000000,0.0000,1
3.769000,0.00000000,0.0000,1
3.770000,0.00000000,0.0000,1
3.770000,0.00000000,0.0000,1
3.771000,0.00000000,0.0000,1
3.772000,0.00000000,0.0000,1
3.773000,0.00000000,0.0000,1
3.774000,0.00000000,0.0000,1
3.775000,0.00000000,0.0000,1
3.776000,0.00000000,0.0000,1
3.777000,0.00000000,0.0000,1
3.778000,0.00000000,0.0000,1
3.779000,0.00000000,0.0000,1
3.780000,0.00000000,0.0000,1
3.780000,0.00000000,0.0000,1
3.781000,0.00000000,0.0000,1
3.781250,0.00000000,0.0000,1
3.782000,0.00000000,0.0000,1
3.783000,0.00000000,0.0000,1
3.784000,0.00000000,0.0000,1
3.785000,0.00000000,0.0000,1
3.786000,0.00000000,0.0000,1
3.787000,0.00000000,0.0000,1
3.788000,0.00000000,0.0000,1
3.789000,0.00000000,0.0000,1
3.790000,0.00000000,0.0000,1
3.790000,0.00000000,0.0000,1
3.791000,0.00000000,0.0000,1
3.792000,0.00000000,0.0000,1
3.793000,0.00000000,0.0000,1
3.794000,0.00000000,0.0000,1
3.795000,0.00000000,0.0000,1
3.796000,0.00000000,0.0000,1
3.796875,0.00000000,0.0000,1
3.797000,0.00000000,0.0000,1
3.798000,0.00000000,0.0000,1
3.799000,0.00000000,0.0000,1
3.800000,0.00000000,0.0000,1
3.800000,0.00000000,0.0000,1
3.801000,0.00000000,0.0000,1
3.802000,0.00000000,0.0000,1
3.803000,0.00000000,0.0000,1
3.804000,0.00000000,0.0000,1
3.805000,0.00000000,0.0000,1
3.806000,0.00000000,0.0000,1
3.807000,0.00000000,0.0000,1
3.808000,0.00000000,0.0000,1
3.809000,0.00000000,0.0000,1
3.810000,0.00000000,0.0000,1
3.810000,0.00000000,0.0000,1
3.811000,0.00000000,0.0000,1
3.812000,0.00000000,0.0000,1
3.812500,0.00000000,0.0000,1
3.813000,0.00000000,0.0000,1
3.814000,0.00000000,0.0000,1
3.815000,0.00000000,0.0000,1
3.816000,0.00000000,0.0000,1
3.817000,0.00000000,0.0000,1
3.818000,0.00000000,0.0000,1
3.819000,0.00000000,0.0000,1
3.820000,0.00000000,0.0000,1
3.820000,0.00000000,0.0000,1
3.821000,0.00000000,0.0000,1
3.822000,0.00000000,0.0000,1
3.823000,0.00000000,0.0000,1
3.824000,0.00000000,0.0000,1
3.825000,0.00000000,0.0000,1
3.826000,0.00000000,0.0000,1
3.827000,0.00000000,0.0000,1
3.828000,0.00000000,0.0000,1
3.828125,0.00000000,0.0000,1
3.829000,0.00000000,0.0000,1
3.830000,0.00000000,0.0000,1
3.830000,0.00000000,0.0000,1
3.831000,0.00000000,0.0000,1
3.832000,0.00000000,0.0000,1
3.833000,0.00000000,0.0000,1
3.834000,0.00000000,0.0000,1
3.835000,0.00000000,0.0000,1
3.836000,0.00000000,0.0000,1
3.837000,0.00000000,0.0000,1
3.838000,0.00000000,0.0000,1
3.839000,0.00000000,0.0000,1
3.840000,0.00000000,0.0000,1
3.840000,0.00000000,0.0000,1
3.841000,0.00000000,0.0000,1
3.842000,0.00000000,0.0000,1
3.843000,0.00000000,0.0000,1
3.843750,0.00000000,0.0000,1
3.844000,0.00000000,0.0000,1
3.845000,0.00000000,0.0000,1
3.846000,0.00000000,0.0000,1
3.847000,0.00000000,0.0000,1
3.848000,0.00000000,0.0000,1
3.849000,0.00000000,0.0000,1
3.850000,0.00000000,0.0000,1
3.850000,0.00000000,0.0000,1
3.851000,0.00000000,0.0000,1
3.852000,0.00000000,0.0000,1
3.853000,0.00000000,0.0000,1
3.854000,0.00000000,0.0000,1
3.855000,0.00000000,0.0000,1
3.856000,0.00000000,0.0000,1
3.857000,0.00000000,0.0000,1
3.858000,0.00000000,0.0000,1
3.859000,0.00000000,0.0000,1
3.859375,0.00000000,0.0000,1
3.860000,0.00000000,0.0000,1
3.860000,0.00000000,0.0000,1
3.861000,0.00000000,0.0000,1
3.862000,0.00000000,0.0000,1
3.863000,0.00000000,0.0000,1
3.864000,0.00000000,0.0000,1
3.865000,0.00000000,0.0000,1
3.866000,0.00000000,0.0000,1
3.867000,0.00000000,0.0000,1
3.868000,0.00000000,0.0000,1
3.869000,0.00000000,0.0000,1
3.870000,0.00000000,0.0000,1
3.870000,0.00000000,0.0000,1
3.871000,0.00000000,0.0000,1
3.872000,0.00000000,0.0000,1
3.873000,0.00000000,0.0000,1
3.874000,0.00000000,0.0000,1
3.875000,0.00000000,0.0000,1
3.876000,0.00000000,0.0000,1
3.877000,0.00000000,0.0000,1
3.878000,0.00000000,0.0000,1
3.879000,0.00000000,0.0000,1
3.880000,0.00000000,0.0000,1
3.880000,0.00000000,0.0000,1
3.881000,0.00000000,0.0000,1
3.882000,0.00000000,0.0000,1
3.883000,0.00000000,0.0000,1
3.884000,0.00000000,0.0000,1
3.885000,0.00000000,0.0000,1
3.886000,0.00000000,0.0000,1
3.887000,0.00000000,0.0000,1
3.888000,0.00000000,0.0000,1
3.889000,0.00000000,0.0000,1
3.890000,0.00000000,0.0000,1
3.890000,0.00000000,0.0000,1
3.890625,0.00000000,0.0000,1
3.891000,0.00000000,0.0000,1
3.892000,0.00000000,0.0000,1
3.893000,0.00000000,0.0000,1
3.894000,0.00000000,0.0000,1
3.895000,0.00000000,0.0000,1
3.896000,0.00000000,0.0000,1
3.897000,0.00000000,0.0000,1
3.898000,0.00000000,0.0000,1
3.899000,0.00000000,0.0000,1
3.900000,0.00000000,0.0000,1
3.900000,0.00000000,0.0000,1
3.901000,0.00000000,0.0000,1
3.902000,0.00000000,0.0000,1
3.903000,0.00000000,0.0000,1
3.904000,0.00000000,0.0000,1
3.905000,0.00000000,0.0000,1
3.906000,0.00000000,0.0000,1
3.906250,0.00000000,0.0000,1
3.907000,0.00000000,0.0000,1
3.908000,0.00000000,0.0000,1
3.909000,0.00000000,0.0000,1
3.910000,0.00000000,0.0000,1
3.910000,0.00000000,0.0000,1
3.911000,0.00000000,0.0000,1
3.912000,0.00000000,0.0000,1
3.913000,0.00000000,0.0000,1
3.914000,0.00000000,0.0000,1
3.915000,0.00000000,0.0000,1
3.916000,0.00000000,0.0000,1
3.917000,0.00000000,0.0000,1
3.918000,0.00000000,0.0000,1
3.919000,0.00000000,0.0000,1
3.920000,0.00000000,0.0000,1
3.920000,0.00000000,0.0000,1
3.921000,0.00000000,0.0000,1
3.921875,0.00000000,0.0000,1
3.922000,0.00000000,0.0000,1
3.923000,0.00000000,0.0000,1
3.924000,0.00000000,0.0000,1
3.925000,0.00000000,0.0000,1
3.926000,0.00000000,0.0000,1
3.927000,0.00000000,0.0000,1
3.928000,0.00000000,0.0000,1
3.929000,0.00000000,0.0000,1
3.930000,0.00000000,0.0000,1
3.930000,0.00000000,0.0000,1
3.931000,0.00000000,0.0000,1
3.932000,0.00000000,0.0000,1
3.933000,0.00000000,0.0000,1
3.934000,0.00000000,0.0000,1
3.935000,0.00000000,0.0000,1
3.936000,0.00000000,0.0000,1
3.937000,0.00000000,0.0000,1
3.937500,0.00000000,0.0000,1
3.938000,0.00000000,0.0000,1
3.939000,0.00000000,0.0000,1
3.940000,0.00000000,0.0000,1
3.940000,0.00000000,0.0000,1
3.941000,0.00000000,0.0000,1
3.942000,0.00000000,0.0000,1
3.943000,0.00000000,0.0000,1
3.944000,0.00000000,0.0000,1
3.945000,0.00000000,0.0000,1
3.946000,0.00000000,0.0000,1
3.947000,0.00000000,0.0000,1
3.948000,0.00000000,0.0000,1
3.949000,0.00000000,0.0000,1
3.950000,0.00000000,0.0000,1
3.950000,0.00000000,0.0000,1
3.951000,0.00000000,0.0000,1
3.952000,0.00000000,0.0000,1
3.953000,0.00000000,0.0000,1
3.953125,0.00000000,0.0000,1
3.954000,0.00000000,0.0000,1
3.955000,0.00000000,0.0000,1
3.956000,0.00000000,0.0000,1
3.957000,0.00000000,0.0000,1
3.958000,0.00000000,0.0000,1
3.959000,0.00000000,0.0000,1
3.960000,0.00000000,0.0000,1
3.960000,0.00000000,0.0000,1
3.961000,0.00000000,0.0000,1
3.962000,0.00000000,0.0000,1
3.963000,0.00000000,0.0000,1
3.964000,0.00000000,0.0000,1
3.965000,0.00000000,0.0000,1
3.966000,0.00000000,0.0000,1
3.967000,0.00000000,0.0000,1
3.968000,0.00000000,0.0000,1
3.968750,0.00000000,0.0000,1
3.969000,0.00000000,0.0000,1
3.970000,0.00000000,0.0000,1
3.970000,0.00000000,0.0000,1
3.971000,0.00000000,0.0000,1
3.972000,0.00000000,0.0000,1
3.973000,0.00000000,0.0000,1
3.974000,0.00000000,0.0000,1
3.975000,0.00000000,0.0000,1
3.976000,0.00000000,0.0000,1
3.977000,0.00000000,0.0000,1
3.978000,0.00000000,0.0000,1
3.979000,0.00000000,0.0000,1
3.980000,0.00000000,0.0000,1
3.980000,0.00000000,0.0000,1
3.981000,0.00000000,0.0000,1
3.982000,0.00000000,0.0000,1
3.983000,0.00000000,0.0000,1
3.984000,0.00000000,0.0000,1
3.984375,0.00000000,0.0000,1
3.985000,0.00000000,0.0000,1
3.986000,0.00000000,0.0000,1
3.987000,0.00000000,0.0000,1
3.988000,0.00000000,0.0000,1
3.989000,0.00000000,0.0000,1
3.990000,0.00000000,0.0000,1
3.990000,0.00000000,0.0000,1
3.991000,0.00000000,0.0000,1
3.992000,0.00000000,0.0000,1
3.993000,0.00000000,0.0000,1
3.994000,0.00000000,0.0000,1
3.995000,0.00000000,0.0000,1
3.996000,0.00000000,0.0000,1
3.997000,0.00000000,0.0000,1
3.998000,0.00000000,0.0000,1
3.999000,0.00000000,0.0000,1
4.000000,0.00000000,0.0000,1
4.000000,0.00000000,0.0000,1
4.001000,0.00000000,0.0000,1
4.002000,0.00000000,0.0000,1
4.003000,0.00000000,0.0000,1
4.004000,0.00000000,0.0000,1
4.005000,0.00000000,0.0000,1
4.006000,0.00000000,0.0000,1
4.007000,0.00000000,0.0000,1
4.008000,0.00000000,0.0000,1
4.009000,0.00000000,0.0000,1
4.010000,0.00000000,0.0000,1
4.010000,0.00000000,0.0000,1
4.011000,0.00000000,0.0000,1
4.012000,0.00000000,0.0000,1
4.013000,0.00000000,0.0000,1
4.014000,0.00000000,0.0000,1
4.015000,0.00000000,0.0000,1
4.015625,0.00000000,0.0000,1
4.016000,0.00000000,0.0000,1
4.017000,0.00000000,0.0000,1
4.018000,0.00000000,0.0000,1
4.019000,0.00000000,0.0000,1
4.020000,0.00000000,0.0000,1
4.020000,0.00000000,0.0000,1
4.021000,0.00000000,0.0000,1
4.022000,0.00000000,0.0000,1
4.023000,0.00000000,0.0000,1
4.024000,0.00000000,0.0000,1
4.025000,0.00000000,0.0000,1
4.026000,0.00000000,0.0000,1
4.027000,0.00000000,0.0000,1
4.028000,0.00000000,0.0000,1
4.029000,0.00000000,0.0000,1
4.030000,0.00000000,0.0000,1
4.030000,0.00000000,0.0000,1
4.031000,0.00000000,0.0000,1
4.031250,0.00000000,0.0000,1
4.032000,0.00000000,0.0000,1
4.033000,0.00000000,0.0000,1
4.034000,0.00000000,0.0000,1
4.035000,0.00000000,0.0000,1
4.036000,0.00000000,0.0000,1
4.037000,0.00000000,0.0000,1
4.038000,0.00000000,0.0000,1
4.039000,0.00000000,0.0000,1
4.040000,0.00000000,0.0000,1
4.040000,0.00000000,0.0000,1
4.041000,0.00000000,0.0000,1
4.042000,0.00000000,0.0000,1
4.043000,0.00000000,0.0000,1
4.044000,0.00000000,0.0000,1
4.045000,0.00000000,0.0000,1
4.046000,0.00000000,0.0000,1
4.046875,0.00000000,0.0000,1
4.047000,0.00000000,0.0000,1
4.048000,0.00000000,0.0000,1
4.049000,0.00000000,0.0000,1
4.050000,0.00000000,0.0000,1
4.050000,0.00000000,0.0000,1
4.051000,0.00000000,0.0000,1
4.052000,0.00000000,0.0000,1
4.053000,0.00000000,0.0000,1
4.054000,0.00000000,0.0000,1
4.055000,0.00000000,0.0000,1
4.056000,0.00000000,0.0000,1
4.057000,0.00000000,0.0000,1
4.058000,0.00000000,0.0000,1
4.059000,0.00000000,0.0000,1
4.060000,0.00000000,0.0000,1
4.060000,0.00000000,0.0000,1
4.061000,0.00000000,0.0000,1
4.062000,0.00000000,0.0000,1
4.062500,0.00000000,0.0000,1
4.063000,0.00000000,0.0000,1
4.064000,0.00000000,0.0000,1
4.065000,0.00000000,0.0000,1
4.066000,0.00000000,0.0000,1
4.067000,0.00000000,0.0000,1
4.068000,0.00000000,0.0000,1
4.069000,0.00000000,0.0000,1
4.070000,0.00000000,0.0000,1
4.070000,0.00000000,0.0000,1
4.071000,0.00000000,0.0000,1
4.072000,0.00000000,0.0000,1
4.073000,0.00000000,0.0000,1
4.074000,0.00000000,0.0000,1
4.075000,0.00000000,0.0000,1
4.076000,0.00000000,0.0000,1
4.077000,0.00000000,0.0000,1
4.078000,0.00000000,0.0000,1
4.078125,0.00000000,0.0000,1
4.079000,0.00000000,0.0000,1
4.080000,0.00000000,0.0000,1
4.080000,0.00000000,0.0000,1
4.081000,0.00000000,0.0000,1
4.082000,0.00000000,0.0000,1
4.083000,0.00000000,0.0000,1
4.084000,0.00000000,0.0000,1
4.085000,0.00000000,0.0000,1
4.086000,0.00000000,0.0000,1
4.087000,0.00000000,0.0000,1
4.088000,0.00000000,0.0000,1
4.089000,0.00000000,0.0000,1
4.090000,0.00000000,0.0000,1
4.090000,0.00000000,0.0000,1
4.091000,0.00000000,0.0000,1
4.092000,0.00000000,0.0000,1
4.093000,0.00000000,0.0000,1
4.093750,0.00000000,0.0000,1
4.094000,0.00000000,0.0000,1
4.095000,0.00000000,0.0000,1
4.096000,0.00000000,0.0000,1
4.097000,0.00000000,0.0000,1
4.098000,0.00000000,0.0000,1
4.099000,0.00000000,0.0000,1
4.100000,0.00000000,0.0000,1
4.100000,0.00000000,0.0000,1
4.101000,0.00000000,0.0000,1
4.102000,0.00000000,0.0000,1
4.103000,0.00000000,0.0000,1
4.104000,0.00000000,0.0000,1
4.105000,0.00000000,0.0000,1
4.106000,0.00000000,0.0000,1
4.107000,0.00000000,0.0000,1
4.108000,0.00000000,0.0000,1
4.109000,0.00000000,0.0000,1
4.109375,0.00000000,0.0000,1
4.110000,0.00000000,0.0000,1
4.110000,0.00000000,0.0000,1
4.111000,0.00000000,0.0000,1
4.112000,0.00000000,0.0000,1
4.113000,0.00000000,0.0000,1
4.114000,0.00000000,0.0000,1
4.115000,0.00000000,0.0000,1
4.116000,0.00000000,0.0000,1
4.117000,0.00000000,0.0000,1
4.118000,0.00000000,0.0000,1
4.119000,0.00000000,0.0000,1
4.120000,0.00000000,0.0000,1
4.120000,0.00000000,0.0000,1
4.121000,0.00000000,0.0000,1
4.122000,0.00000000,0.0000,1
4.123000,0.00000000,0.0000,1
4.124000,0.00000000,0.0000,1
4.125000,0.00000000,0.0000,1
4.126000,0.00000000,0.0000,1
4.127000,0.00000000,0.0000,1
4.128000,0.00000000,0.0000,1
4.129000,0.00000000,0.0000,1
4.130000,0.00000000,0.0000,1
4.130000,0.00000000,0.0000,1
4.131000,0.00000000,0.0000,1
4.132000,0.00000000,0.0000,1
4.133000,0.00000000,0.0000,1
4.134000,0.00000000,0.0000,1
4.135000,0.00000000,0.0000,1
4.136000,0.00000000,0.0000,1
4.137000,0.00000000,0.0000,1
4.138000,0.00000000,0.0000,1
4.139000,0.00000000,0.0000,1
4.140000,0.00000000,0.0000,1
4.140000,0.00000000,0.0000,1
4.140625,0.00000000,0.0000,1
4.141000,0.00000000,0.0000,1
4.142000,0.00000000,0.0000,1
4.143000,0.00000000,0.0000,1
4.144000,0.00000000,0.0000,1
4.145000,0.00000000,0.0000,1
4.146000,0.00000000,0.0000,1
4.147000,0.00000000,0.0000,1
4.148000,0.00000000,0.0000,1
4.149000,0.00000000,0.0000,1
4.150000,0.00000000,0.0000,1
4.150000,0.00000000,0.0000,1
4.151000,0.00000000,0.0000,1
4.152000,0.00000000,0.0000,1
4.153000,0.00000000,0.0000,1
4.154000,0.00000000,0.0000,1
4.155000,0.00000000,0.0000,1
4.156000,0.00000000,0.0000,1
4.156250,0.00000000,0.0000,1
4.157000,0.00000000,0.0000,1
4.158000,0.00000000,0.0000,1
4.159000,0.00000000,0.0000,1
4.160000,0.00000000,0.0000,1
4.160000,0.00000000,0.0000,1
4.161000,0.00000000,0.0000,1
4.162000,0.00000000,0.0000,1
4.163000,0.00000000,0.0000,1
4.164000,0.00000000,0.0000,1
4.165000,0.00000000,0.0000,1
4.166000,0.00000000,0.0000,1
4.167000,0.00000000,0.0000,1
4.168000,0.00000000,0.0000,1
4.169000,0.00000000,0.0000,1
4.170000,0.00000000,0.0000,1
4.170000,0.00000000,0.0000,1
4.171000,0.00000000,0.0000,1
4.171875,0.00000000,0.0000,1
4.172000,0.00000000,0.0000,1
4.173000,0.00000000,0.0000,1
4.174000,0.00000000,0.0000,1
4.175000,0.00000000,0.0000,1
4.176000,0.00000000,0.0000,1
4.177000,0.00000000,0.0000,1
4.178000,0.00000000,0.0000,1
4.179000,0.00000000,0.0000,1
4.180000,0.00000000,0.0000,1
4.180000,0.00000000,0.0000,1
4.181000,0.00000000,0.0000,1
4.182000,0.00000000,0.0000,1
4.183000,0.00000000,0.0000,1
4.184000,0.00000000,0.0000,1
4.185000,0.00000000,0.0000,1
4.186000,0.00000000,0.0000,1
4.187000,0.00000000,0.0000,1
4.187500,0.00000000,0.0000,1
4.188000,0.00000000,0.0000,1
4.189000,0.00000000,0.0000,1
4.190000,0.00000000,0.0000,1
4.190000,0.00000000,0.0000,1
4.191000,0.00000000,0.0000,1
4.192000,0.00000000,0.0000,1
4.193000,0.00000000,0.0000,1
4.194000,0.00000000,0.0000,1
4.195000,0.00000000,0.0000,1
4.196000,0.00000000,0.0000,1
4.197000,0.00000000,0.0000,1
4.198000,0.00000000,0.0000,1
4.199000,0.00000000,0.0000,1
4.200000,0.00000000,0.0000,1
4.200000,0.00000000,0.0000,1
4.201000,0.00000000,0.0000,1
4.202000,0.00000000,0.0000,1
4.203000,0.00000000,0.0000,1
4.203125,0.00000000,0.0000,1
4.204000,0.00000000,0.0000,1
4.205000,0.00000000,0.0000,1
4.206000,0.00000000,0.0000,1
4.207000,0.00000000,0.0000,1
4.208000,0.00000000,0.0000,1
4.209000,0.00000000,0.0000,1
4.210000,0.00000000,0.0000,1
4.210000,0.00000000,0.0000,1
4.211000,0.00000000,0.0000,1
4.212000,0.00000000,0.0000,1
4.213000,0.00000000,0.0000,1
4.214000,0.00000000,0.0000,1
4.215000,0.00000000,0.0000,1
4.216000,0.00000000,0.0000,1
4.217000,0.00000000,0.0000,1
4.218000,0.00000000,0.0000,1
4.218750,0.00000000,0.0000,1
4.219000,0.00000000,0.0000,1
4.220000,0.00000000,0.0000,1
4.220000,0.00000000,0.0000,1
4.221000,0.00000000,0.0000,1
4.222000,0.00000000,0.0000,1
4.223000,0.00000000,0.0000,1
4.224000,0.00000000,0.0000,1
4.225000,0.00000000,0.0000,1
4.226000,0.00000000,0.0000,1
4.227000,0.00000000,0.0000,1
4.228000,0.00000000,0.0000,1
4.229000,0.00000000,0.0000,1
4.230000,0.00000000,0.0000,1
4.230000,0.00000000,0.0000,1
4.231000,0.00000000,0.0000,1
4.232000,0.00000000,0.0000,1
4.233000,0.00000000,0.0000,1
4.234000,0.00000000,0.0000,1
4.234375,0.00000000,0.0000,1
4.235000,0.00000000,0.0000,1
4.236000,0.00000000,0.0000,1
4.237000,0.00000000,0.0000,1
4.238000,0.00000000,0.0000,1
4.239000,0.00000000,0.0000,1
4.240000,0.00000000,0.0000,1
4.240000,0.00000000,0.0000,1
4.241000,0.00000000,0.0000,1
4.242000,0.00000000,0.0000,1
4.243000,0.00000000,0.0000,1
4.244000,0.00000000,0.0000,1
4.245000,0.00000000,0.0000,1
4.246000,0.00000000,0.0000,1
4.247000,0.00000000,0.0000,1
4.248000,0.00000000,0.0000,1
4.249000,0.00000000,0.0000,1
4.250000,0.00000000,0.0000,1
4.250000,0.00000000,0.0000,1
4.251000,0.00000000,0.0000,1
4.252000,0.00000000,0.0000,1
4.253000,0.00000000,0.0000,1
4.254000,0.00000000,0.0000,1
4.255000,0.00000000,0.0000,1
4.256000,0.00000000,0.0000,1
4.257000,0.00000000,0.0000,1
4.258000,0.00000000,0.0000,1
4.259000,0.00000000,0.0000,1
4.260000,0.00000000,0.0000,1
4.260000,0.00000000,0.0000,1
4.261000,0.00000000,0.0000,1
4.262000,0.00000000,0.0000,1
4.263000,0.00000000,0.0000,1
4.264000,0.00000000,0.0000,1
4.265000,0.00000000,0.0000,1
4.265625,0.00000000,0.0000,1
4.266000,0.00000000,0.0000,1
4.267000,0.00000000,0.0000,1
4.268000,0.00000000,0.0000,1
4.269000,0.00000000,0.0000,1
4.270000,0.00000000,0.0000,1
4.270000,0.00000000,0.0000,1
4.271000,0.00000000,0.0000,1
4.272000,0.00000000,0.0000,1
4.273000,0.00000000,0.0000,1
4.274000,0.00000000,0.0000,1
4.275000,0.00000000,0.0000,1
4.276000,0.00000000,0.0000,1
4.277000,0.00000000,0.0000,1
4.278000,0.00000000,0.0000,1
4.279000,0.00000000,0.0000,1
4.280000,0.00000000,0.0000,1
4.280000,0.00000000,0.0000,1
4.281000,0.00000000,0.0000,1
4.281250,0.00000000,0.0000,1
4.282000,0.00000000,0.0000,1
4.283000,0.00000000,0.0000,1
4.284000,0.00000000,0.0000,1
4.285000,0.00000000,0.0000,1
4.286000,0.00000000,0.0000,1
4.287000,0.00000000,0.0000,1
4.288000,0.00000000,0.0000,1
4.289000,0.00000000,0.0000,1
4.290000,0.00000000,0.0000,1
4.290000,0.00000000,0.0000,1
4.291000,0.00000000,0.0000,1
4.292000,0.00000000,0.0000,1
4.293000,0.00000000,0.0000,1
4.294000,0.00000000,0.0000,1
4.295000,0.00000000,0.0000,1
4.296000,0.00000000,0.0000,1
4.296875,0.00000000,0.0000,1
4.297000,0.00000000,0.0000,1
4.298000,0.00000000,0.0000,1
4.299000,0.00000000,0.0000,1
4.300000,0.00000000,0.0000,1
4.300000,0.00000000,0.0000,1
4.301000,0.00000000,0.0000,1
4.302000,0.00000000,0.0000,1
4.303000,0.00000000,0.0000,1
4.304000,0.00000000,0.0000,1
4.305000,0.00000000,0.0000,1
4.306000,0.00000000,0.0000,1
4.307000,0.00000000,0.0000,1
4.308000,0.00000000,0.0000,1
4.309000,0.00000000,0.0000,1
4.310000,0.00000000,0.0000,1
4.310000,0.00000000,0.0000,1
4.311000,0.00000000,0.0000,1
4.312000,0.00000000,0.0000,1
4.312500,0.00000000,0.0000,1
4.313000,0.00000000,0.0000,1
4.314000,0.00000000,0.0000,1
4.315000,0.00000000,0.0000,1
4.316000,0.00000000,0.0000,1
4.317000,0.00000000,0.0000,1
4.318000,0.00000000,0.0000,1
4.319000,0.00000000,0.0000,1
4.320000,0.00000000,0.0000,1
4.320000,0.00000000,0.0000,1
4.321000,0.00000000,0.0000,1
4.322000,0.00000000,0.0000,1
4.323000,0.00000000,0.0000,1
4.324000,0.00000000,0.0000,1
4.325000,0.00000000,0.0000,1
4.326000,0.00000000,0.0000,1
4.327000,0.00000000,0.0000,1
4.328000,0.00000000,0.0000,1
4.328125,0.00000000,0.0000,1
4.329000,0.00000000,0.0000,1
